"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",85.09860165,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",84.83591558,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",88.13941825,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",87.40442656,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",84.80095068,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",83.36313487,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",83.00649198,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",82.09077727,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",75.74233831,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",73.52771296,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",69.84648879,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",74.85161764,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",75.51569854,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2019","2019",72.49754751,,
"NOR","Norway","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",68.90411497,,
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2007","2007",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2008","2008",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2009","2009",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2010","2010",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2011","2011",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2014","2014",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2015","2015",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2016","2016",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2017","2017",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2018","2018",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2019","2019",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2020","2020",,"M","Missing value; data cannot exist"
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",37.843533974035,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",37.377825290165,"B","Break"
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",44.624643649034,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",43.986433602922,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",44.325018984754,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",40.43343338251,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",41.685503685504,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",39.005350407859,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",34.96040263489,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",32.909124606165,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",33.731620492184,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",36.488797426162,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",34.602745534531,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",32.381574796052,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",34.346209460855,,
"NOR","Norway","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",35.375461966454,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",121.77250318326,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",123.29001926279,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",121.56387737112,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",123.20043103448,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2004","2004",123.87131524826,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",124.52649103908,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",124.90696004179,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",125.04994776704,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",125.1429970617,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",125.64646728484,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",132.59827608724,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",134.62560820298,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",134.55522173601,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",135.04784298357,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",136.19843887782,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",137.05085077893,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",137.2468075378,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",137.92187857213,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",138.66936669171,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",138.81088497599,,
"POL","Poland","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",140.55041975631,,
"POL","Poland","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2000","2000",0.09598447089231,,
"POL","Poland","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2001","2001",0.08897715988083,,
"POL","Poland","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2002","2002",0.10877213714421,,
"POL","Poland","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2003","2003",0.10734476753894,,
"POL","Poland","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2004","2004",0.14520825921387,,
